household_type,income_group,year,means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
elderly_headed_hh,percentiles_81_90,1982,0.2,0.1,,0.1,
elderly_headed_hh,percentiles_81_90,1983,0.1,0.1,,,
elderly_headed_hh,percentiles_81_90,1984,0.1,0.1,,,
elderly_headed_hh,percentiles_81_90,1985,0.1,0.1,,,
elderly_headed_hh,percentiles_81_90,1986,0.1,,,0.1,
elderly_headed_hh,percentiles_81_90,1987,0.1,0.1,,,
elderly_headed_hh,percentiles_81_90,1988,0.2,,,,0.1
elderly_headed_hh,percentiles_81_90,1989,0.1,,,,
elderly_headed_hh,percentiles_81_90,1990,0.1,,,,
elderly_headed_hh,percentiles_81_90,1991,0.2,0.1,,,
elderly_headed_hh,percentiles_81_90,1992,0.2,0.1,,0.1,
elderly_headed_hh,percentiles_81_90,1993,0.4,0.3,,0.1,
elderly_headed_hh,percentiles_81_90,1994,0.3,0.2,,,
elderly_headed_hh,percentiles_81_90,1995,0.4,0.3,,0.1,
elderly_headed_hh,percentiles_81_90,1996,0.4,0.3,,0.1,
elderly_headed_hh,percentiles_81_90,1997,0.4,0.4,,0.1,
elderly_headed_hh,percentiles_81_90,1998,0.5,0.4,,0.1,
elderly_headed_hh,percentiles_81_90,1999,0.5,0.4,,0.1,
elderly_headed_hh,percentiles_81_90,2000,0.5,0.5,,0.1,
elderly_headed_hh,percentiles_81_90,2001,0.4,0.3,,,
elderly_headed_hh,percentiles_81_90,2002,0.7,0.6,,0.1,
elderly_headed_hh,percentiles_81_90,2003,0.7,0.6,,0.1,
elderly_headed_hh,percentiles_81_90,2004,0.7,0.6,,0.1,
elderly_headed_hh,percentiles_81_90,2005,0.5,0.4,,,
elderly_headed_hh,percentiles_81_90,2006,0.6,0.4,,0.1,0.1
elderly_headed_hh,percentiles_81_90,2007,0.7,0.5,,0.1,0.1
elderly_headed_hh,percentiles_81_90,2008,0.5,0.4,,0.1,0.1
elderly_headed_hh,percentiles_81_90,2009,0.8,0.6,,0.1,0.1
elderly_headed_hh,percentiles_81_90,2010,0.6,0.5,,,0.1
elderly_headed_hh,percentiles_81_90,2011,0.4,0.3,,,0.1
elderly_headed_hh,percentiles_81_90,2012,0.6,0.4,,0.1,0.1
elderly_headed_hh,percentiles_81_90,2013,0.4,0.3,,,0.1
elderly_headed_hh,percentiles_81_90,2014,0.6,0.4,,,0.1
elderly_headed_hh,percentiles_81_90,2015,0.6,0.4,,,0.1
elderly_headed_hh,percentiles_91_95,1979,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1980,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1981,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1982,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1983,0.1,,,,
elderly_headed_hh,percentiles_91_95,1984,,,,,
elderly_headed_hh,percentiles_91_95,1985,,,,,
elderly_headed_hh,percentiles_91_95,1986,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1987,,,,,
elderly_headed_hh,percentiles_91_95,1988,,,,,
elderly_headed_hh,percentiles_91_95,1989,0.1,,,,
elderly_headed_hh,percentiles_91_95,1990,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1991,0.1,,,,
elderly_headed_hh,percentiles_91_95,1992,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1993,0.1,0.1,,,
elderly_headed_hh,percentiles_91_95,1994,0.2,0.1,,,
elderly_headed_hh,percentiles_91_95,1995,0.2,0.2,,,
elderly_headed_hh,percentiles_91_95,1996,0.4,0.3,,0.1,
elderly_headed_hh,percentiles_91_95,1997,0.3,0.3,,,
elderly_headed_hh,percentiles_91_95,1998,0.4,0.3,,0.1,
elderly_headed_hh,percentiles_91_95,1999,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2000,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2001,0.3,0.3,,,
elderly_headed_hh,percentiles_91_95,2002,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2003,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2004,0.3,0.3,,,
elderly_headed_hh,percentiles_91_95,2005,0.4,0.3,,,
elderly_headed_hh,percentiles_91_95,2006,0.5,0.4,,,0.1
elderly_headed_hh,percentiles_91_95,2007,0.5,0.4,,,0.1
elderly_headed_hh,percentiles_91_95,2008,0.4,0.3,,,
elderly_headed_hh,percentiles_91_95,2009,0.4,0.3,,,
elderly_headed_hh,percentiles_91_95,2010,0.4,0.3,,,
elderly_headed_hh,percentiles_91_95,2011,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2012,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2013,0.3,0.2,,,
elderly_headed_hh,percentiles_91_95,2014,0.4,0.3,,,
elderly_headed_hh,percentiles_91_95,2015,0.3,0.2,,,
elderly_headed_hh,percentiles_96_99,1979,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,1980,,,,,
elderly_headed_hh,percentiles_96_99,1981,0.1,,,,
elderly_headed_hh,percentiles_96_99,1982,,,,,
elderly_headed_hh,percentiles_96_99,1983,0.1,,,0.1,
elderly_headed_hh,percentiles_96_99,1984,,,,,
elderly_headed_hh,percentiles_96_99,1985,,,,,
elderly_headed_hh,percentiles_96_99,1986,,,,,
elderly_headed_hh,percentiles_96_99,1987,0.1,,,,
elderly_headed_hh,percentiles_96_99,1988,,,,,
elderly_headed_hh,percentiles_96_99,1989,0.1,,,,0.1
elderly_headed_hh,percentiles_96_99,1990,0.1,,,,0.1
elderly_headed_hh,percentiles_96_99,1991,0.1,,,,
elderly_headed_hh,percentiles_96_99,1992,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,1993,,,,,
elderly_headed_hh,percentiles_96_99,1994,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,1995,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,1996,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,1997,0.2,0.1,,,
elderly_headed_hh,percentiles_96_99,1998,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,1999,0.2,0.1,,,
elderly_headed_hh,percentiles_96_99,2000,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2001,0.2,0.1,,,
elderly_headed_hh,percentiles_96_99,2002,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2003,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2004,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2005,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2006,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2007,0.3,0.2,,,0.1
elderly_headed_hh,percentiles_96_99,2008,0.3,0.2,,,
elderly_headed_hh,percentiles_96_99,2009,0.3,0.2,,,
elderly_headed_hh,percentiles_96_99,2010,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2011,0.2,0.2,,,
elderly_headed_hh,percentiles_96_99,2012,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,2013,0.2,0.1,,,
elderly_headed_hh,percentiles_96_99,2014,0.1,0.1,,,
elderly_headed_hh,percentiles_96_99,2015,0.2,0.1,,,
elderly_headed_hh,top_1_percent,1979,,,,,
elderly_headed_hh,top_1_percent,1980,,,,,
elderly_headed_hh,top_1_percent,1981,,,,,
elderly_headed_hh,top_1_percent,1982,,,,,
elderly_headed_hh,top_1_percent,1983,,,,,
elderly_headed_hh,top_1_percent,1984,,,,,
elderly_headed_hh,top_1_percent,1985,,,,,
elderly_headed_hh,top_1_percent,1986,,,,,
elderly_headed_hh,top_1_percent,1987,,,,,
elderly_headed_hh,top_1_percent,1988,,,,,
elderly_headed_hh,top_1_percent,1989,,,,,
elderly_headed_hh,top_1_percent,1990,,,,,
elderly_headed_hh,top_1_percent,1991,,,,,
elderly_headed_hh,top_1_percent,1992,,,,,
elderly_headed_hh,top_1_percent,1993,,,,,
elderly_headed_hh,top_1_percent,1994,,,,,
elderly_headed_hh,top_1_percent,1995,,,,,
elderly_headed_hh,top_1_percent,1996,,,,,
elderly_headed_hh,top_1_percent,1997,,,,,
elderly_headed_hh,top_1_percent,1998,,,,,
elderly_headed_hh,top_1_percent,1999,,,,,
elderly_headed_hh,top_1_percent,2000,0.1,0.1,,,
elderly_headed_hh,top_1_percent,2001,,,,,
elderly_headed_hh,top_1_percent,2002,,,,,
elderly_headed_hh,top_1_percent,2003,,,,,
elderly_headed_hh,top_1_percent,2004,,,,,
elderly_headed_hh,top_1_percent,2005,,,,,
elderly_headed_hh,top_1_percent,2006,,,,,
elderly_headed_hh,top_1_percent,2007,,,,,
elderly_headed_hh,top_1_percent,2008,,,,,
elderly_headed_hh,top_1_percent,2009,,,,,
elderly_headed_hh,top_1_percent,2010,0.1,,,,
elderly_headed_hh,top_1_percent,2011,0.1,,,,
elderly_headed_hh,top_1_percent,2012,,,,,
elderly_headed_hh,top_1_percent,2013,,,,,
elderly_headed_hh,top_1_percent,2014,,,,,
elderly_headed_hh,top_1_percent,2015,,,,,
nonelderly_childless_hh,all_quintiles,1979,1.0,0.3,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1980,1.0,0.3,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1981,1.1,0.4,0.2,0.4,0.2
nonelderly_childless_hh,all_quintiles,1982,1.1,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1983,1.1,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1984,1.1,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1985,1.0,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1986,1.1,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1987,1.0,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1988,1.0,0.4,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1989,1.1,0.5,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1990,1.2,0.5,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1991,1.4,0.6,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1992,1.5,0.7,0.2,0.4,0.2
nonelderly_childless_hh,all_quintiles,1993,1.6,0.8,0.2,0.5,0.2
nonelderly_childless_hh,all_quintiles,1994,1.7,0.9,0.1,0.5,0.2
nonelderly_childless_hh,all_quintiles,1995,1.8,1.0,0.1,0.5,0.2
nonelderly_childless_hh,all_quintiles,1996,1.7,1.0,0.1,0.5,0.2
nonelderly_childless_hh,all_quintiles,1997,1.7,1.0,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,1998,1.8,1.1,0.1,0.5,0.1
nonelderly_childless_hh,all_quintiles,1999,1.8,1.2,0.1,0.4,0.1
nonelderly_childless_hh,all_quintiles,2000,1.9,1.3,0.1,0.4,0.1
nonelderly_childless_hh,all_quintiles,2001,2.2,1.5,0.1,0.5,0.1
nonelderly_childless_hh,all_quintiles,2002,2.4,1.7,0.1,0.5,0.2
nonelderly_childless_hh,all_quintiles,2003,2.5,1.8,0.1,0.5,0.1
nonelderly_childless_hh,all_quintiles,2004,2.6,1.9,0.1,0.5,0.1
nonelderly_childless_hh,all_quintiles,2005,2.5,1.8,0.2,0.4,0.1
nonelderly_childless_hh,all_quintiles,2006,2.4,1.6,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,2007,2.4,1.7,0.1,0.4,0.2
nonelderly_childless_hh,all_quintiles,2008,2.7,1.8,0.2,0.5,0.2
nonelderly_childless_hh,all_quintiles,2009,3.2,2.1,0.3,0.5,0.2
nonelderly_childless_hh,all_quintiles,2010,3.4,2.2,0.3,0.6,0.3
nonelderly_childless_hh,all_quintiles,2011,3.5,2.2,0.4,0.6,0.3
nonelderly_childless_hh,all_quintiles,2012,3.4,2.2,0.4,0.6,0.3
nonelderly_childless_hh,all_quintiles,2013,3.6,2.3,0.4,0.6,0.3
nonelderly_childless_hh,all_quintiles,2014,4.0,2.8,0.4,0.6,0.3
nonelderly_childless_hh,all_quintiles,2015,4.2,3.0,0.3,0.5,0.3
nonelderly_childless_hh,lowest_quintile,1979,24.1,7.4,3.1,9.3,4.3
nonelderly_childless_hh,lowest_quintile,1980,26.7,8.2,3.7,10.2,4.6
nonelderly_childless_hh,lowest_quintile,1981,28.8,8.8,4.8,10.5,4.7
nonelderly_childless_hh,lowest_quintile,1982,27.7,8.8,4.3,9.6,5.0
nonelderly_childless_hh,lowest_quintile,1983,31.0,9.8,4.4,10.6,6.2
nonelderly_childless_hh,lowest_quintile,1984,26.4,8.3,3.4,9.1,5.6
nonelderly_childless_hh,lowest_quintile,1985,27.7,9.2,3.5,9.2,5.9
nonelderly_childless_hh,lowest_quintile,1986,28.5,9.7,3.3,10.3,5.2
nonelderly_childless_hh,lowest_quintile,1987,29.3,10.5,3.0,10.6,5.2
nonelderly_childless_hh,lowest_quintile,1988,32.0,11.9,3.2,11.6,5.4
nonelderly_childless_hh,lowest_quintile,1989,31.8,12.9,3.2,10.4,5.4
nonelderly_childless_hh,lowest_quintile,1990,31.1,12.5,3.4,9.7,5.5
nonelderly_childless_hh,lowest_quintile,1991,35.1,15.1,3.9,11.2,4.9
nonelderly_childless_hh,lowest_quintile,1992,38.7,16.9,4.4,11.7,5.7
nonelderly_childless_hh,lowest_quintile,1993,42.3,19.4,4.6,12.5,5.7
nonelderly_childless_hh,lowest_quintile,1994,44.4,21.7,4.5,12.7,5.3
nonelderly_childless_hh,lowest_quintile,1995,40.7,21.0,4.0,11.2,4.5
nonelderly_childless_hh,lowest_quintile,1996,45.0,23.2,4.0,12.6,5.2
nonelderly_childless_hh,lowest_quintile,1997,43.8,23.9,3.2,12.2,4.6
nonelderly_childless_hh,lowest_quintile,1998,43.5,24.9,2.4,12.0,4.2
nonelderly_childless_hh,lowest_quintile,1999,39.2,23.6,2.1,10.2,3.3
nonelderly_childless_hh,lowest_quintile,2000,45.4,27.9,2.4,11.2,3.9
nonelderly_childless_hh,lowest_quintile,2001,48.2,30.5,2.4,11.2,4.0
nonelderly_childless_hh,lowest_quintile,2002,50.5,32.9,2.7,11.0,3.9
nonelderly_childless_hh,lowest_quintile,2003,53.0,35.2,3.3,10.6,3.9
nonelderly_childless_hh,lowest_quintile,2004,52.2,35.4,3.6,9.9,3.2
nonelderly_childless_hh,lowest_quintile,2005,50.2,33.3,4.1,9.6,3.2
nonelderly_childless_hh,lowest_quintile,2006,46.7,29.6,3.4,9.8,3.9
nonelderly_childless_hh,lowest_quintile,2007,40.8,26.2,3.0,8.3,3.3
nonelderly_childless_hh,lowest_quintile,2008,42.7,27.2,3.5,8.7,3.4
nonelderly_childless_hh,lowest_quintile,2009,50.6,30.7,5.6,10.2,4.1
nonelderly_childless_hh,lowest_quintile,2010,52.1,31.4,6.5,10.3,3.9
nonelderly_childless_hh,lowest_quintile,2011,53.6,31.2,7.9,10.3,4.2
nonelderly_childless_hh,lowest_quintile,2012,58.3,34.4,8.5,11.1,4.3
nonelderly_childless_hh,lowest_quintile,2013,58.9,35.8,7.8,11.5,3.7
nonelderly_childless_hh,lowest_quintile,2014,69.5,45.3,7.5,11.4,5.2
nonelderly_childless_hh,lowest_quintile,2015,67.9,45.4,6.9,10.4,5.1
nonelderly_childless_hh,second_quintile,1979,1.8,0.6,0.3,0.7,0.3
nonelderly_childless_hh,second_quintile,1980,2.0,0.7,0.3,0.7,0.4
nonelderly_childless_hh,second_quintile,1981,2.3,0.9,0.3,0.7,0.4
nonelderly_childless_hh,second_quintile,1982,2.2,0.8,0.2,0.8,0.4
nonelderly_childless_hh,second_quintile,1983,1.9,0.7,0.2,0.6,0.3
nonelderly_childless_hh,second_quintile,1984,1.9,0.8,0.2,0.6,0.3
nonelderly_childless_hh,second_quintile,1985,1.7,0.8,0.1,0.6,0.2
nonelderly_childless_hh,second_quintile,1986,2.6,1.1,0.1,1.0,0.3
nonelderly_childless_hh,second_quintile,1987,2.5,1.0,0.2,0.9,0.4
nonelderly_childless_hh,second_quintile,1988,2.5,1.2,0.1,0.8,0.4
nonelderly_childless_hh,second_quintile,1989,2.9,1.4,0.2,1.0,0.3
nonelderly_childless_hh,second_quintile,1990,3.2,1.5,0.3,1.0,0.4
nonelderly_childless_hh,second_quintile,1991,3.7,1.8,0.3,1.1,0.5
nonelderly_childless_hh,second_quintile,1992,4.6,2.4,0.5,1.2,0.5
nonelderly_childless_hh,second_quintile,1993,4.8,2.6,0.4,1.3,0.5
nonelderly_childless_hh,second_quintile,1994,4.9,2.8,0.4,1.2,0.5
nonelderly_childless_hh,second_quintile,1995,5.6,3.3,0.4,1.4,0.5
nonelderly_childless_hh,second_quintile,1996,4.8,3.0,0.3,1.1,0.5
nonelderly_childless_hh,second_quintile,1997,4.8,3.2,0.2,1.1,0.4
nonelderly_childless_hh,second_quintile,1998,5.1,3.6,0.2,1.0,0.3
nonelderly_childless_hh,second_quintile,1999,5.5,4.1,0.2,1.0,0.3
nonelderly_childless_hh,second_quintile,2000,5.9,4.4,0.2,1.0,0.3
nonelderly_childless_hh,second_quintile,2001,6.9,5.2,0.2,1.2,0.4
nonelderly_childless_hh,second_quintile,2002,7.3,5.6,0.2,1.2,0.3
nonelderly_childless_hh,second_quintile,2003,8.4,6.4,0.3,1.3,0.4
nonelderly_childless_hh,second_quintile,2004,8.7,6.8,0.3,1.3,0.3
nonelderly_childless_hh,second_quintile,2005,8.6,6.7,0.4,1.2,0.3
nonelderly_childless_hh,second_quintile,2006,8.7,6.4,0.3,1.2,0.8
nonelderly_childless_hh,second_quintile,2007,8.5,6.2,0.4,1.2,0.7
nonelderly_childless_hh,second_quintile,2008,9.4,6.9,0.5,1.2,0.8
nonelderly_childless_hh,second_quintile,2009,11.2,8.0,0.8,1.4,1.0
nonelderly_childless_hh,second_quintile,2010,11.7,8.1,1.1,1.5,1.0
nonelderly_childless_hh,second_quintile,2011,12.3,8.5,1.2,1.6,1.0
nonelderly_childless_hh,second_quintile,2012,11.9,8.5,1.1,1.3,1.0
nonelderly_childless_hh,second_quintile,2013,11.5,7.9,1.2,1.4,1.1
nonelderly_childless_hh,second_quintile,2014,13.5,9.8,1.1,1.5,1.2
nonelderly_childless_hh,second_quintile,2015,13.2,10.0,0.9,1.1,1.2
nonelderly_childless_hh,middle_quintile,1979,0.6,0.2,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1980,0.7,0.3,0.1,0.2,0.1
nonelderly_childless_hh,middle_quintile,1981,0.6,0.3,0.1,0.2,0.1
nonelderly_childless_hh,middle_quintile,1982,0.5,0.2,,0.2,0.1
nonelderly_childless_hh,middle_quintile,1983,0.6,0.2,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1984,0.6,0.2,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1985,0.7,0.3,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1986,0.6,0.3,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1987,0.8,0.3,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1988,0.8,0.3,,0.3,0.2
nonelderly_childless_hh,middle_quintile,1989,0.8,0.4,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1990,0.9,0.4,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1991,1.0,0.6,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1992,1.2,0.6,0.1,0.4,0.1
nonelderly_childless_hh,middle_quintile,1993,1.3,0.6,0.1,0.4,0.2
nonelderly_childless_hh,middle_quintile,1994,1.2,0.7,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,1995,1.4,0.9,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,1996,1.5,0.9,0.1,0.4,0.1
nonelderly_childless_hh,middle_quintile,1997,1.2,0.8,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1998,1.3,0.9,,0.3,0.1
nonelderly_childless_hh,middle_quintile,1999,1.7,1.3,,0.4,
nonelderly_childless_hh,middle_quintile,2000,1.6,1.2,,0.3,0.1
nonelderly_childless_hh,middle_quintile,2001,1.6,1.2,,0.3,0.1
nonelderly_childless_hh,middle_quintile,2002,2.0,1.6,,0.3,0.1
nonelderly_childless_hh,middle_quintile,2003,2.1,1.6,,0.3,0.1
nonelderly_childless_hh,middle_quintile,2004,2.4,1.9,,0.4,0.1
nonelderly_childless_hh,middle_quintile,2005,2.5,2.0,0.1,0.4,0.1
nonelderly_childless_hh,middle_quintile,2006,2.2,1.6,0.1,0.3,0.2
nonelderly_childless_hh,middle_quintile,2007,2.3,1.7,0.1,0.3,0.1
nonelderly_childless_hh,middle_quintile,2008,2.4,1.8,0.1,0.4,0.2
nonelderly_childless_hh,middle_quintile,2009,2.9,2.2,0.2,0.4,0.2
nonelderly_childless_hh,middle_quintile,2010,2.9,2.1,0.2,0.3,0.2
nonelderly_childless_hh,middle_quintile,2011,3.1,2.2,0.2,0.4,0.2
nonelderly_childless_hh,middle_quintile,2012,3.3,2.3,0.2,0.5,0.3
nonelderly_childless_hh,middle_quintile,2013,3.0,2.2,0.2,0.4,0.2
nonelderly_childless_hh,middle_quintile,2014,3.7,2.8,0.2,0.4,0.3
nonelderly_childless_hh,middle_quintile,2015,4.2,3.2,0.2,0.4,0.3
nonelderly_childless_hh,fourth_quintile,1979,0.3,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1980,0.3,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1981,0.2,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1982,0.2,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1983,0.3,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1984,0.3,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1985,0.2,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1986,0.2,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1987,0.3,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1988,0.2,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1989,0.3,0.1,,0.1,
nonelderly_childless_hh,fourth_quintile,1990,0.3,0.2,,0.1,
nonelderly_childless_hh,fourth_quintile,1991,0.4,0.2,,0.1,
nonelderly_childless_hh,fourth_quintile,1992,0.5,0.3,,0.2,
nonelderly_childless_hh,fourth_quintile,1993,0.5,0.3,,0.1,
nonelderly_childless_hh,fourth_quintile,1994,0.5,0.3,,0.1,
nonelderly_childless_hh,fourth_quintile,1995,0.5,0.3,,0.1,
nonelderly_childless_hh,fourth_quintile,1996,0.4,0.3,,0.1,
nonelderly_childless_hh,fourth_quintile,1997,0.5,0.3,,0.1,
nonelderly_childless_hh,fourth_quintile,1998,0.6,0.4,,0.1,
nonelderly_childless_hh,fourth_quintile,1999,0.5,0.4,,0.1,
nonelderly_childless_hh,fourth_quintile,2000,0.6,0.4,,0.1,
nonelderly_childless_hh,fourth_quintile,2001,0.6,0.4,,0.1,
nonelderly_childless_hh,fourth_quintile,2002,0.7,0.6,,0.1,
nonelderly_childless_hh,fourth_quintile,2003,0.7,0.6,,0.1,
nonelderly_childless_hh,fourth_quintile,2004,0.8,0.7,,0.1,
nonelderly_childless_hh,fourth_quintile,2005,0.8,0.6,,0.1,
nonelderly_childless_hh,fourth_quintile,2006,0.8,0.6,,0.1,0.1
nonelderly_childless_hh,fourth_quintile,2007,0.8,0.6,,0.1,
nonelderly_childless_hh,fourth_quintile,2008,0.9,0.7,,0.1,0.1
nonelderly_childless_hh,fourth_quintile,2009,0.9,0.7,,0.1,
nonelderly_childless_hh,fourth_quintile,2010,0.9,0.7,0.1,0.1,
nonelderly_childless_hh,fourth_quintile,2011,1.0,0.8,,0.2,0.1
nonelderly_childless_hh,fourth_quintile,2012,1.0,0.8,,0.2,0.1
nonelderly_childless_hh,fourth_quintile,2013,0.9,0.7,,0.1,0.1
nonelderly_childless_hh,fourth_quintile,2014,1.2,1.0,0.1,0.2,0.1
nonelderly_childless_hh,fourth_quintile,2015,1.4,1.1,0.1,0.2,0.1
nonelderly_childless_hh,highest_quintile,1979,0.1,,,,
nonelderly_childless_hh,highest_quintile,1980,0.1,,,,
nonelderly_childless_hh,highest_quintile,1981,0.1,,,,
nonelderly_childless_hh,highest_quintile,1982,0.1,,,,
nonelderly_childless_hh,highest_quintile,1983,,,,,
nonelderly_childless_hh,highest_quintile,1984,0.1,,,,
nonelderly_childless_hh,highest_quintile,1985,0.1,,,,
nonelderly_childless_hh,highest_quintile,1986,0.1,,,,
nonelderly_childless_hh,highest_quintile,1987,0.1,,,,
nonelderly_childless_hh,highest_quintile,1988,,,,,
nonelderly_childless_hh,highest_quintile,1989,0.1,,,,
nonelderly_childless_hh,highest_quintile,1990,0.1,,,,
nonelderly_childless_hh,highest_quintile,1991,0.1,,,,
nonelderly_childless_hh,highest_quintile,1992,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,1993,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,1994,0.2,0.1,,,
nonelderly_childless_hh,highest_quintile,1995,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,1996,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,1997,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,1998,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,1999,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,2000,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,2001,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,2002,0.1,0.1,,,
nonelderly_childless_hh,highest_quintile,2003,0.2,0.1,,,
nonelderly_childless_hh,highest_quintile,2004,0.2,0.1,,,
nonelderly_childless_hh,highest_quintile,2005,0.2,0.1,,,
nonelderly_childless_hh,highest_quintile,2006,0.2,0.1,,,
nonelderly_childless_hh,highest_quintile,2007,0.2,0.1,,,
nonelderly_childless_hh,highest_quintile,2008,0.2,0.1,,,
nonelderly_childless_hh,highest_quintile,2009,0.2,0.2,,,
nonelderly_childless_hh,highest_quintile,2010,0.2,0.2,,,
nonelderly_childless_hh,highest_quintile,2011,0.2,0.2,,,
nonelderly_childless_hh,highest_quintile,2012,0.2,0.2,,,
nonelderly_childless_hh,highest_quintile,2013,0.2,0.1,,,
nonelderly_childless_hh,highest_quintile,2014,0.3,0.2,,,
nonelderly_childless_hh,highest_quintile,2015,0.3,0.2,,,
nonelderly_childless_hh,percentiles_81_90,1979,0.1,,,,
nonelderly_childless_hh,percentiles_81_90,1980,0.1,,,,
nonelderly_childless_hh,percentiles_81_90,1981,0.1,0.1,,0.1,
nonelderly_childless_hh,percentiles_81_90,1982,0.1,0.1,,,
nonelderly_childless_hh,percentiles_81_90,1983,0.1,,,,
nonelderly_childless_hh,percentiles_81_90,1984,0.1,,,,
nonelderly_childless_hh,percentiles_81_90,1985,0.1,,,0.1,
nonelderly_childless_hh,percentiles_81_90,1986,0.1,0.1,,0.1,
nonelderly_childless_hh,percentiles_81_90,1987,0.1,,,,
nonelderly_childless_hh,percentiles_81_90,1988,0.1,0.1,,,
nonelderly_childless_hh,percentiles_81_90,1989,0.1,0.1,,,
nonelderly_childless_hh,percentiles_81_90,1990,0.2,0.1,,0.1,
nonelderly_childless_hh,percentiles_81_90,1991,0.2,0.1,,0.1,
nonelderly_childless_hh,percentiles_81_90,1992,0.2,0.1,,,
nonelderly_childless_hh,percentiles_81_90,1993,0.2,0.1,,0.1,
nonelderly_childless_hh,percentiles_81_90,1994,0.3,0.2,,0.1,
nonelderly_childless_hh,percentiles_81_90,1995,0.2,0.1,,0.1,
nonelderly_childless_hh,percentiles_81_90,1996,0.2,0.1,,0.1,
nonelderly_childless_hh,percentiles_81_90,1997,0.2,0.2,,,
nonelderly_childless_hh,percentiles_81_90,1998,0.3,0.2,,0.1,
