household_type,income_group,year,all_means_tested_transfers,medicaid_and_chip,snap,ssi,other_transfers
elderly_headed_hh,middle_quintile,1980,3.8,5.0,2.2,4.1,1.9
elderly_headed_hh,middle_quintile,1981,4.5,5.1,2.8,5.5,3.0
elderly_headed_hh,middle_quintile,1982,5.2,5.6,3.7,4.1,6.4
elderly_headed_hh,middle_quintile,1983,5.9,6.1,3.8,6.7,5.3
elderly_headed_hh,middle_quintile,1984,5.0,4.9,1.7,5.6,6.0
elderly_headed_hh,middle_quintile,1985,6.0,5.9,3.2,7.4,5.8
elderly_headed_hh,middle_quintile,1986,7.3,8.4,1.2,8.6,5.5
elderly_headed_hh,middle_quintile,1987,6.4,7.5,3.1,7.6,3.7
elderly_headed_hh,middle_quintile,1988,6.2,6.4,3.1,8.6,4.3
elderly_headed_hh,middle_quintile,1989,5.1,5.7,2.4,5.3,4.5
elderly_headed_hh,middle_quintile,1990,5.9,6.1,2.8,6.1,6.5
elderly_headed_hh,middle_quintile,1991,8.0,8.3,4.6,9.3,6.9
elderly_headed_hh,middle_quintile,1992,6.4,6.3,3.7,7.9,5.7
elderly_headed_hh,middle_quintile,1993,7.9,9.5,4.3,7.5,5.1
elderly_headed_hh,middle_quintile,1994,9.1,10.9,4.2,7.7,6.7
elderly_headed_hh,middle_quintile,1995,10.2,12.5,5.8,7.4,6.7
elderly_headed_hh,middle_quintile,1996,12.2,14.2,7.5,11.0,7.1
elderly_headed_hh,middle_quintile,1997,11.5,13.8,5.9,9.5,5.5
elderly_headed_hh,middle_quintile,1998,10.6,12.4,4.4,8.8,4.9
elderly_headed_hh,middle_quintile,1999,9.8,11.1,5.2,8.7,4.7
elderly_headed_hh,middle_quintile,2000,11.4,13.1,6.2,8.5,7.6
elderly_headed_hh,middle_quintile,2001,12.5,14.0,8.6,10.0,7.0
elderly_headed_hh,middle_quintile,2002,12.4,13.7,8.8,9.1,9.1
elderly_headed_hh,middle_quintile,2003,13.3,15.0,5.3,10.1,8.1
elderly_headed_hh,middle_quintile,2004,13.8,15.5,5.9,10.7,7.0
elderly_headed_hh,middle_quintile,2005,14.6,16.4,7.9,11.2,6.7
elderly_headed_hh,middle_quintile,2006,16.5,18.8,8.3,13.6,12.8
elderly_headed_hh,middle_quintile,2007,16.8,18.8,10.9,13.6,14.4
elderly_headed_hh,middle_quintile,2008,16.5,18.2,9.5,15.3,13.5
elderly_headed_hh,middle_quintile,2009,18.1,20.2,12.5,14.9,15.2
elderly_headed_hh,middle_quintile,2010,19.3,21.2,15.1,16.4,17.1
elderly_headed_hh,middle_quintile,2011,17.5,19.8,10.4,14.6,16.3
elderly_headed_hh,middle_quintile,2012,16.7,18.2,11.7,17.1,14.7
elderly_headed_hh,middle_quintile,2013,16.7,18.2,12.6,14.7,16.0
elderly_headed_hh,middle_quintile,2014,15.7,17.3,10.6,14.0,14.1
elderly_headed_hh,middle_quintile,2015,16.3,18.4,10.9,13.5,14.4
elderly_headed_hh,fourth_quintile,1979,2.7,2.9,0.5,4.5,1.0
elderly_headed_hh,fourth_quintile,1980,3.4,4.4,1.4,4.7,1.0
elderly_headed_hh,fourth_quintile,1981,2.8,3.2,0.7,4.7,0.9
elderly_headed_hh,fourth_quintile,1982,2.9,4.2,0.3,2.1,1.9
elderly_headed_hh,fourth_quintile,1983,2.8,2.9,0.9,3.9,2.3
elderly_headed_hh,fourth_quintile,1984,2.5,3.3,0.5,2.7,1.5
elderly_headed_hh,fourth_quintile,1985,2.8,2.4,0.6,5.5,1.6
elderly_headed_hh,fourth_quintile,1986,2.7,3.6,1.4,3.3,0.6
elderly_headed_hh,fourth_quintile,1987,2.3,2.7,1.5,2.3,1.5
elderly_headed_hh,fourth_quintile,1988,3.3,3.1,0.9,3.4,4.3
elderly_headed_hh,fourth_quintile,1989,3.3,3.4,0.7,5.3,1.9
elderly_headed_hh,fourth_quintile,1990,2.6,2.9,0.5,2.7,2.4
elderly_headed_hh,fourth_quintile,1991,2.2,2.4,0.8,3.0,1.1
elderly_headed_hh,fourth_quintile,1992,3.9,4.5,1.6,4.6,1.8
elderly_headed_hh,fourth_quintile,1993,4.4,5.6,1.4,4.6,1.7
elderly_headed_hh,fourth_quintile,1994,4.5,5.9,1.6,3.7,1.4
elderly_headed_hh,fourth_quintile,1995,5.8,7.3,1.8,4.9,2.5
elderly_headed_hh,fourth_quintile,1996,6.3,8.6,1.9,3.3,2.6
elderly_headed_hh,fourth_quintile,1997,7.4,9.2,2.2,5.8,2.4
elderly_headed_hh,fourth_quintile,1998,7.2,8.7,3.4,5.9,1.5
elderly_headed_hh,fourth_quintile,1999,6.2,7.6,1.6,4.6,1.3
elderly_headed_hh,fourth_quintile,2000,7.0,8.3,2.0,5.8,2.4
elderly_headed_hh,fourth_quintile,2001,7.1,8.7,1.1,4.4,3.1
elderly_headed_hh,fourth_quintile,2002,8.4,10.1,2.0,6.4,1.7
elderly_headed_hh,fourth_quintile,2003,7.5,9.1,1.0,4.5,2.4
elderly_headed_hh,fourth_quintile,2004,8.1,9.2,1.4,6.9,3.3
elderly_headed_hh,fourth_quintile,2005,9.0,10.6,2.1,6.6,3.1
elderly_headed_hh,fourth_quintile,2006,9.5,11.1,2.9,7.9,6.5
elderly_headed_hh,fourth_quintile,2007,12.5,14.5,5.3,10.8,9.1
elderly_headed_hh,fourth_quintile,2008,8.5,9.7,1.6,9.2,5.9
elderly_headed_hh,fourth_quintile,2009,9.2,11.0,3.9,6.2,7.7
elderly_headed_hh,fourth_quintile,2010,10.5,13.0,3.9,7.9,7.4
elderly_headed_hh,fourth_quintile,2011,9.8,11.7,3.3,11.2,6.8
elderly_headed_hh,fourth_quintile,2012,8.4,10.5,2.4,7.1,6.0
elderly_headed_hh,fourth_quintile,2013,9.3,11.3,3.7,7.9,7.7
elderly_headed_hh,fourth_quintile,2014,9.4,10.7,4.1,8.6,8.5
elderly_headed_hh,fourth_quintile,2015,9.6,11.3,5.2,8.5,7.2
elderly_headed_hh,highest_quintile,1979,1.9,3.0,0.5,2.1,0.6
elderly_headed_hh,highest_quintile,1980,1.7,2.5,0.1,2.3,0.4
elderly_headed_hh,highest_quintile,1981,1.7,2.3,0.2,2.0,1.0
elderly_headed_hh,highest_quintile,1982,2.1,2.8,0.6,2.5,0.9
elderly_headed_hh,highest_quintile,1983,1.6,1.5,0.1,2.9,1.1
elderly_headed_hh,highest_quintile,1984,1.5,1.6,0.5,1.8,1.4
elderly_headed_hh,highest_quintile,1985,1.4,1.3,0.7,2.0,1.3
elderly_headed_hh,highest_quintile,1986,1.7,1.9,0.4,2.7,0.9
elderly_headed_hh,highest_quintile,1987,1.4,1.4,0.8,1.8,1.0
elderly_headed_hh,highest_quintile,1988,1.9,1.1,0.1,1.3,4.7
elderly_headed_hh,highest_quintile,1989,1.5,1.0,0.3,2.1,2.4
elderly_headed_hh,highest_quintile,1990,1.9,1.5,0.1,1.9,3.6
elderly_headed_hh,highest_quintile,1991,1.7,1.8,0.1,1.8,1.9
elderly_headed_hh,highest_quintile,1992,2.0,2.3,0.3,2.7,1.0
elderly_headed_hh,highest_quintile,1993,2.3,3.2,0.4,2.2,0.7
elderly_headed_hh,highest_quintile,1994,3.0,4.2,0.3,2.2,0.9
elderly_headed_hh,highest_quintile,1995,3.9,5.0,1.1,3.2,1.3
elderly_headed_hh,highest_quintile,1996,5.2,7.1,1.2,3.2,1.5
elderly_headed_hh,highest_quintile,1997,5.4,7.2,1.1,3.4,0.7
elderly_headed_hh,highest_quintile,1998,5.7,6.9,1.2,4.3,2.9
elderly_headed_hh,highest_quintile,1999,5.0,5.8,1.1,4.3,1.9
elderly_headed_hh,highest_quintile,2000,5.8,7.2,1.2,4.1,0.9
elderly_headed_hh,highest_quintile,2001,4.0,5.0,0.5,2.3,0.7
elderly_headed_hh,highest_quintile,2002,4.8,5.8,1.4,3.0,1.0
elderly_headed_hh,highest_quintile,2003,4.4,5.5,0.8,2.6,0.4
elderly_headed_hh,highest_quintile,2004,5.0,6.0,0.6,3.4,1.1
elderly_headed_hh,highest_quintile,2005,4.8,5.7,0.7,3.5,0.8
elderly_headed_hh,highest_quintile,2006,6.4,7.9,0.6,4.6,4.1
elderly_headed_hh,highest_quintile,2007,8.0,9.7,1.8,6.5,5.7
elderly_headed_hh,highest_quintile,2008,5.6,7.0,0.5,3.7,3.5
elderly_headed_hh,highest_quintile,2009,6.2,7.6,1.8,5.1,4.0
elderly_headed_hh,highest_quintile,2010,5.8,7.3,2.0,3.9,3.9
elderly_headed_hh,highest_quintile,2011,4.2,5.4,0.8,3.5,2.5
elderly_headed_hh,highest_quintile,2012,4.9,6.2,0.9,4.7,3.4
elderly_headed_hh,highest_quintile,2013,4.3,5.6,0.9,4.5,2.7
elderly_headed_hh,highest_quintile,2014,5.2,6.5,2.0,3.9,3.5
elderly_headed_hh,highest_quintile,2015,5.3,6.7,2.0,3.5,3.9
elderly_headed_hh,percentiles_81_90,1979,1.0,1.3,0.2,1.4,0.3
elderly_headed_hh,percentiles_81_90,1980,1.0,1.4,,1.3,0.3
elderly_headed_hh,percentiles_81_90,1981,0.6,0.8,0.1,0.3,0.6
elderly_headed_hh,percentiles_81_90,1982,1.4,1.9,0.6,1.6,0.6
elderly_headed_hh,percentiles_81_90,1983,0.8,0.9,,1.1,0.6
elderly_headed_hh,percentiles_81_90,1984,0.9,1.0,0.2,1.0,0.9
elderly_headed_hh,percentiles_81_90,1985,0.8,0.8,0.3,1.4,0.6
elderly_headed_hh,percentiles_81_90,1986,0.8,0.6,0.2,1.7,0.4
elderly_headed_hh,percentiles_81_90,1987,0.8,0.9,0.4,0.5,0.8
elderly_headed_hh,percentiles_81_90,1988,1.3,0.6,0.1,0.5,3.8
elderly_headed_hh,percentiles_81_90,1989,0.6,0.5,0.1,1.1,0.5
elderly_headed_hh,percentiles_81_90,1990,0.6,0.5,0.1,0.6,0.7
elderly_headed_hh,percentiles_81_90,1991,1.1,1.3,0.1,1.0,1.1
elderly_headed_hh,percentiles_81_90,1992,1.0,1.1,0.2,1.2,0.7
elderly_headed_hh,percentiles_81_90,1993,1.9,2.6,0.2,1.7,0.3
elderly_headed_hh,percentiles_81_90,1994,1.3,1.6,0.2,1.1,0.6
elderly_headed_hh,percentiles_81_90,1995,2.2,3.0,0.5,1.6,0.6
elderly_headed_hh,percentiles_81_90,1996,2.3,3.1,0.6,1.4,0.5
elderly_headed_hh,percentiles_81_90,1997,2.7,3.4,0.6,2.2,0.4
elderly_headed_hh,percentiles_81_90,1998,3.0,3.8,0.5,2.0,0.6
elderly_headed_hh,percentiles_81_90,1999,2.8,3.2,0.4,3.0,0.3
elderly_headed_hh,percentiles_81_90,2000,2.9,3.5,0.7,2.3,0.4
elderly_headed_hh,percentiles_81_90,2001,1.9,2.4,0.4,1.1,0.2
elderly_headed_hh,percentiles_81_90,2002,2.9,3.5,1.0,1.7,0.8
elderly_headed_hh,percentiles_81_90,2003,2.6,3.2,0.5,1.5,0.2
elderly_headed_hh,percentiles_81_90,2004,2.9,3.4,0.2,2.1,0.7
elderly_headed_hh,percentiles_81_90,2005,2.3,2.8,0.3,1.6,0.4
elderly_headed_hh,percentiles_81_90,2006,3.0,3.7,0.3,2.4,1.8
elderly_headed_hh,percentiles_81_90,2007,4.1,4.9,1.3,3.9,2.7
elderly_headed_hh,percentiles_81_90,2008,2.5,3.1,0.2,2.0,1.9
elderly_headed_hh,percentiles_81_90,2009,3.7,4.4,1.5,3.3,2.5
elderly_headed_hh,percentiles_81_90,2010,3.2,4.0,1.4,1.8,2.3
elderly_headed_hh,percentiles_81_90,2011,2.1,2.6,0.5,2.1,1.4
elderly_headed_hh,percentiles_81_90,2012,3.0,3.8,0.6,2.8,1.7
elderly_headed_hh,percentiles_81_90,2013,2.4,3.0,0.4,2.3,1.6
elderly_headed_hh,percentiles_81_90,2014,2.9,3.6,1.3,2.0,2.0
elderly_headed_hh,percentiles_81_90,2015,3.1,3.8,1.3,2.5,2.2
elderly_headed_hh,percentiles_91_95,1979,0.3,0.5,0.1,0.3,
elderly_headed_hh,percentiles_91_95,1980,0.4,0.5,,0.6,0.1
elderly_headed_hh,percentiles_91_95,1981,0.4,0.7,,0.4,0.2
elderly_headed_hh,percentiles_91_95,1982,0.4,0.5,,0.7,0.2
elderly_headed_hh,percentiles_91_95,1983,0.3,0.5,,0.3,0.2
elderly_headed_hh,percentiles_91_95,1984,0.2,0.3,,0.3,0.2
elderly_headed_hh,percentiles_91_95,1985,0.2,0.2,0.2,0.2,0.3
elderly_headed_hh,percentiles_91_95,1986,0.6,0.8,0.1,0.7,0.2
elderly_headed_hh,percentiles_91_95,1987,0.2,0.3,0.2,0.1,
elderly_headed_hh,percentiles_91_95,1988,0.2,0.1,,0.3,0.2
elderly_headed_hh,percentiles_91_95,1989,0.3,0.2,,0.6,0.1
elderly_headed_hh,percentiles_91_95,1990,0.5,0.6,,0.8,0.2
elderly_headed_hh,percentiles_91_95,1991,0.2,0.2,,0.2,0.2
elderly_headed_hh,percentiles_91_95,1992,0.4,0.5,,0.7,0.1
elderly_headed_hh,percentiles_91_95,1993,0.3,0.4,0.1,0.4,0.2
elderly_headed_hh,percentiles_91_95,1994,0.6,0.8,,0.6,0.2
elderly_headed_hh,percentiles_91_95,1995,0.8,1.0,0.2,0.4,0.7
elderly_headed_hh,percentiles_91_95,1996,1.7,2.2,0.2,1.3,0.6
elderly_headed_hh,percentiles_91_95,1997,1.4,2.0,0.1,0.4,0.2
elderly_headed_hh,percentiles_91_95,1998,1.6,1.9,0.6,1.6,0.3
elderly_headed_hh,percentiles_91_95,1999,1.1,1.3,0.3,0.7,0.8
elderly_headed_hh,percentiles_91_95,2000,1.1,1.3,0.2,0.6,0.3
elderly_headed_hh,percentiles_91_95,2001,1.1,1.5,0.1,0.5,0.2
elderly_headed_hh,percentiles_91_95,2002,0.7,0.9,0.1,0.3,0.1
elderly_headed_hh,percentiles_91_95,2003,0.7,0.9,0.2,0.5,
elderly_headed_hh,percentiles_91_95,2004,0.9,1.1,0.1,0.6,0.2
elderly_headed_hh,percentiles_91_95,2005,1.3,1.6,0.2,0.9,0.3
elderly_headed_hh,percentiles_91_95,2006,1.8,2.3,0.1,0.8,1.2
elderly_headed_hh,percentiles_91_95,2007,2.0,2.5,0.4,1.2,1.2
elderly_headed_hh,percentiles_91_95,2008,1.4,1.8,0.2,1.1,0.8
elderly_headed_hh,percentiles_91_95,2009,1.2,1.6,0.2,0.9,0.7
elderly_headed_hh,percentiles_91_95,2010,1.4,1.7,0.3,1.4,0.9
elderly_headed_hh,percentiles_91_95,2011,1.0,1.3,0.2,0.9,0.7
elderly_headed_hh,percentiles_91_95,2012,1.2,1.5,0.2,1.3,0.8
elderly_headed_hh,percentiles_91_95,2013,1.0,1.4,0.1,1.1,0.5
elderly_headed_hh,percentiles_91_95,2014,1.4,1.7,0.5,1.3,0.7
elderly_headed_hh,percentiles_91_95,2015,1.0,1.3,0.4,0.5,0.8
elderly_headed_hh,percentiles_96_99,1979,0.4,0.9,0.2,0.1,0.2
elderly_headed_hh,percentiles_96_99,1980,0.3,0.5,,0.4,
elderly_headed_hh,percentiles_96_99,1981,0.5,0.6,,1.1,0.1
elderly_headed_hh,percentiles_96_99,1982,0.2,0.3,,0.1,
elderly_headed_hh,percentiles_96_99,1983,0.5,0.1,0.1,1.5,0.2
elderly_headed_hh,percentiles_96_99,1984,0.3,0.3,0.3,0.5,0.1
elderly_headed_hh,percentiles_96_99,1985,0.3,0.3,0.1,0.3,0.4
elderly_headed_hh,percentiles_96_99,1986,0.3,0.4,0.2,0.2,0.2
elderly_headed_hh,percentiles_96_99,1987,0.4,0.2,0.1,1.1,0.1
elderly_headed_hh,percentiles_96_99,1988,0.3,0.3,,0.4,0.1
elderly_headed_hh,percentiles_96_99,1989,0.5,0.3,0.1,0.2,1.8
elderly_headed_hh,percentiles_96_99,1990,0.7,0.3,,0.4,2.3
elderly_headed_hh,percentiles_96_99,1991,0.4,0.3,,0.5,0.6
elderly_headed_hh,percentiles_96_99,1992,0.4,0.6,0.1,0.4,0.2
elderly_headed_hh,percentiles_96_99,1993,0.1,0.2,0.1,,0.2
elderly_headed_hh,percentiles_96_99,1994,1.0,1.5,,0.4,0.1
elderly_headed_hh,percentiles_96_99,1995,0.7,1.0,0.4,0.3,
elderly_headed_hh,percentiles_96_99,1996,0.8,1.2,0.2,0.4,0.4
elderly_headed_hh,percentiles_96_99,1997,1.1,1.4,0.4,0.7,0.2
elderly_headed_hh,percentiles_96_99,1998,0.7,0.8,0.1,0.5,0.9
elderly_headed_hh,percentiles_96_99,1999,1.0,1.2,0.4,0.6,0.8
elderly_headed_hh,percentiles_96_99,2000,1.4,1.8,0.3,0.9,0.2
elderly_headed_hh,percentiles_96_99,2001,0.8,0.9,,0.5,0.2
elderly_headed_hh,percentiles_96_99,2002,1.0,1.1,0.2,1.0,0.1
elderly_headed_hh,percentiles_96_99,2003,0.8,1.0,0.1,0.5,0.1
elderly_headed_hh,percentiles_96_99,2004,1.0,1.2,0.3,0.5,0.1
elderly_headed_hh,percentiles_96_99,2005,1.0,1.2,0.2,0.9,0.1
elderly_headed_hh,percentiles_96_99,2006,1.2,1.5,0.1,1.0,0.8
elderly_headed_hh,percentiles_96_99,2007,1.8,2.1,0.1,1.3,1.7
elderly_headed_hh,percentiles_96_99,2008,1.2,1.7,0.1,0.3,0.7
elderly_headed_hh,percentiles_96_99,2009,1.1,1.4,0.1,0.6,0.6
elderly_headed_hh,percentiles_96_99,2010,0.8,1.1,0.1,0.4,0.4
elderly_headed_hh,percentiles_96_99,2011,0.7,1.1,0.1,0.3,0.3
elderly_headed_hh,percentiles_96_99,2012,0.6,0.7,0.1,0.5,0.7
elderly_headed_hh,percentiles_96_99,2013,0.8,1.1,0.2,0.9,0.4
elderly_headed_hh,percentiles_96_99,2014,0.6,0.7,0.1,0.4,0.6
elderly_headed_hh,percentiles_96_99,2015,0.8,1.0,0.2,0.4,0.6
elderly_headed_hh,top_1_percent,1979,0.2,0.3,,0.2,0.1
elderly_headed_hh,top_1_percent,1980,,,,0.1,
elderly_headed_hh,top_1_percent,1981,0.1,0.1,,0.2,0.1
elderly_headed_hh,top_1_percent,1982,0.1,0.2,,,
elderly_headed_hh,top_1_percent,1983,,,,,0.1
elderly_headed_hh,top_1_percent,1984,0.1,,,,0.1
elderly_headed_hh,top_1_percent,1985,,,,0.1,0.1
elderly_headed_hh,top_1_percent,1986,0.1,0.1,,0.1,0.1
elderly_headed_hh,top_1_percent,1987,0.1,,,0.1,
elderly_headed_hh,top_1_percent,1988,0.2,,,0.1,0.5
elderly_headed_hh,top_1_percent,1989,0.1,0.1,,0.2,
elderly_headed_hh,top_1_percent,1990,0.1,,,0.1,0.4
elderly_headed_hh,top_1_percent,1991,,,,0.1,
elderly_headed_hh,top_1_percent,1992,0.2,0.2,,0.4,0.1
elderly_headed_hh,top_1_percent,1993,,,,,
elderly_headed_hh,top_1_percent,1994,0.2,0.3,,0.1,
elderly_headed_hh,top_1_percent,1995,0.2,,0.1,0.8,
elderly_headed_hh,top_1_percent,1996,0.4,0.6,0.2,0.1,
elderly_headed_hh,top_1_percent,1997,0.3,0.4,,0.1,
elderly_headed_hh,top_1_percent,1998,0.4,0.4,0.1,0.2,1.2
elderly_headed_hh,top_1_percent,1999,0.1,0.1,,0.1,
elderly_headed_hh,top_1_percent,2000,0.5,0.6,0.1,0.4,
elderly_headed_hh,top_1_percent,2001,0.2,0.2,,0.2,0.1
elderly_headed_hh,top_1_percent,2002,0.2,0.3,0.2,,
elderly_headed_hh,top_1_percent,2003,0.2,0.3,,,
elderly_headed_hh,top_1_percent,2004,0.3,0.3,,0.2,0.1
elderly_headed_hh,top_1_percent,2005,0.2,0.2,0.1,0.1,
elderly_headed_hh,top_1_percent,2006,0.5,0.5,0.1,0.4,0.3
elderly_headed_hh,top_1_percent,2007,0.2,0.2,,0.1,0.1
elderly_headed_hh,top_1_percent,2008,0.3,0.4,,0.3,0.2
elderly_headed_hh,top_1_percent,2009,0.3,0.3,,0.4,0.2
elderly_headed_hh,top_1_percent,2010,0.4,0.5,0.1,0.4,0.3
elderly_headed_hh,top_1_percent,2011,0.3,0.5,0.1,0.3,0.2
elderly_headed_hh,top_1_percent,2012,0.2,0.2,,0.2,0.1
elderly_headed_hh,top_1_percent,2013,0.1,0.2,0.1,0.2,0.1
elderly_headed_hh,top_1_percent,2014,0.3,0.4,0.1,0.2,0.2
elderly_headed_hh,top_1_percent,2015,0.3,0.5,,0.1,0.3
nonelderly_childless_hh,all_quintiles,1979,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1980,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1981,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1982,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1983,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1984,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1985,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1986,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1987,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1988,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1989,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1990,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1991,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1992,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1993,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1994,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1995,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1996,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1997,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1998,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,1999,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2000,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2001,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2002,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2003,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2004,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2005,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2006,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2007,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2008,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2009,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2010,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2011,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2012,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2013,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2014,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,all_quintiles,2015,100.0,100.0,100.0,100.0,100.0
nonelderly_childless_hh,lowest_quintile,1979,68.1,64.5,72.1,68.2,71.9
nonelderly_childless_hh,lowest_quintile,1980,70.1,66.4,73.9,70.7,72.8
nonelderly_childless_hh,lowest_quintile,1981,69.1,63.7,76.2,69.4,73.2
nonelderly_childless_hh,lowest_quintile,1982,72.3,66.9,84.2,70.5,77.9
nonelderly_childless_hh,lowest_quintile,1983,72.8,68.7,79.1,71.7,77.6
nonelderly_childless_hh,lowest_quintile,1984,70.8,67.3,78.2,67.9,77.9
nonelderly_childless_hh,lowest_quintile,1985,72.0,67.2,83.6,68.2,81.8
nonelderly_childless_hh,lowest_quintile,1986,69.6,64.7,85.3,67.1,77.2
nonelderly_childless_hh,lowest_quintile,1987,63.6,61.2,75.2,61.9,66.3
nonelderly_childless_hh,lowest_quintile,1988,66.4,61.3,79.9,68.9,66.7
nonelderly_childless_hh,lowest_quintile,1989,62.1,58.7,76.0,59.9,69.1
nonelderly_childless_hh,lowest_quintile,1990,59.8,56.0,71.8,57.9,67.2
nonelderly_childless_hh,lowest_quintile,1991,60.3,56.5,70.8,60.4,65.5
nonelderly_childless_hh,lowest_quintile,1992,57.7,52.8,65.0,58.8,67.4
nonelderly_childless_hh,lowest_quintile,1993,58.8,55.4,66.9,60.2,62.8
nonelderly_childless_hh,lowest_quintile,1994,58.7,54.1,69.0,63.1,62.6
nonelderly_childless_hh,lowest_quintile,1995,58.4,54.2,71.0,61.1,64.0
nonelderly_childless_hh,lowest_quintile,1996,62.2,57.8,74.2,65.0,70.5
nonelderly_childless_hh,lowest_quintile,1997,63.4,58.3,76.9,67.9,74.5
nonelderly_childless_hh,lowest_quintile,1998,62.1,57.0,77.0,67.9,75.5
nonelderly_childless_hh,lowest_quintile,1999,58.9,54.3,74.8,64.2,76.5
nonelderly_childless_hh,lowest_quintile,2000,59.6,54.6,77.1,66.8,74.2
nonelderly_childless_hh,lowest_quintile,2001,59.2,55.1,79.2,64.9,71.3
nonelderly_childless_hh,lowest_quintile,2002,57.7,53.6,74.1,64.0,73.0
nonelderly_childless_hh,lowest_quintile,2003,57.0,53.3,75.2,62.1,72.0
nonelderly_childless_hh,lowest_quintile,2004,55.5,51.9,75.5,60.0,71.1
nonelderly_childless_hh,lowest_quintile,2005,54.1,49.9,73.5,59.9,70.7
nonelderly_childless_hh,lowest_quintile,2006,52.1,48.1,70.8,60.9,53.9
nonelderly_childless_hh,lowest_quintile,2007,52.0,48.5,70.8,59.3,54.1
nonelderly_childless_hh,lowest_quintile,2008,50.7,46.8,67.7,59.6,51.9
nonelderly_childless_hh,lowest_quintile,2009,50.0,45.3,64.9,60.6,52.2
nonelderly_childless_hh,lowest_quintile,2010,50.7,46.6,61.6,61.0,49.4
nonelderly_childless_hh,lowest_quintile,2011,50.1,45.3,64.3,58.7,50.7
nonelderly_childless_hh,lowest_quintile,2012,52.0,47.1,66.8,61.6,50.6
nonelderly_childless_hh,lowest_quintile,2013,54.7,51.0,65.6,65.4,47.8
nonelderly_childless_hh,lowest_quintile,2014,52.1,48.9,63.4,61.1,51.7
nonelderly_childless_hh,lowest_quintile,2015,51.0,47.7,65.3,62.6,48.5
nonelderly_childless_hh,second_quintile,1979,14.1,14.3,16.4,13.1,14.1
nonelderly_childless_hh,second_quintile,1980,14.0,15.2,15.4,11.9,15.2
nonelderly_childless_hh,second_quintile,1981,14.6,16.5,14.1,12.3,16.0
nonelderly_childless_hh,second_quintile,1982,14.0,15.4,10.7,14.1,13.5
nonelderly_childless_hh,second_quintile,1983,11.7,13.2,11.7,10.3,11.5
nonelderly_childless_hh,second_quintile,1984,12.4,15.3,10.4,11.5,10.4
nonelderly_childless_hh,second_quintile,1985,11.8,15.0,8.4,11.0,8.9
nonelderly_childless_hh,second_quintile,1986,15.8,19.0,8.3,16.5,11.5
nonelderly_childless_hh,second_quintile,1987,16.4,18.1,13.1,15.2,17.0
nonelderly_childless_hh,second_quintile,1988,16.1,18.5,10.7,14.8,15.4
nonelderly_childless_hh,second_quintile,1989,18.0,19.6,12.9,19.1,13.8
nonelderly_childless_hh,second_quintile,1990,17.9,19.7,15.7,17.8,14.3
